root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,epic.insight.test_attributes.test_result,epic.insight.test_attributes.uut_start,epic.insight.test_attributes.uut_stop,epic.insight.test_station_attributes.software_name,epic.insight.test_station_attributes.software_version,epic.insight.test_station_attributes.station_id,epic.insight.uut_attributes.ano_tank_id,epic.insight.uut_attributes.cp_tank_id,epic.insight.uut_attributes.dye_tank_id,epic.insight.uut_attributes.fly_bar_id,epic.insight.uut_attributes.rack_id,epic.insight.uut_attributes.seal_tank_id
wip_id,F9F23750B3N1Y82AD,2022-09-06 08:01:51,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503T81Y82AX,2022-09-06 08:01:51,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740EC51Y82A1,2022-09-06 08:01:51,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502X71Y82AM,2022-09-06 08:01:51,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB233400M0AA125C,2022-09-06 08:01:51,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501DP1Y82AS,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2376017N1Y82AA,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500QU1Y82AP,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740EXZ1Y82AJ,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500ZX1Y82AT,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375050F1Y82A1,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB233400MSAA125L,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500ZR1Y82AZ,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740EY41Y82AA,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23334FCAAD1250,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740D7A1Y82AC,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503U41Y82AY,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375007F1Y82AK,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375007A1Y82AQ,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23271F5QAC125G,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501B81Y82AD,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740E931Y82AC,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504Q21Y82AB,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502AZ1Y82AQ,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501481Y82A0,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503YA1Y82AE,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503QB1Y82A3,2022-09-06 08:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503SP1Y82AK,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503VZ1Y82A0,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507PR1Y82AN,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503UT1Y82A9,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500SB1Y82A0,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237509UM1Y82A9,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237505M91Y82AC,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237505NY1Y82AL,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507AG1Y82A2,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502ZD1Y82A9,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23326N8AAB1252,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502Z61Y82AG,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504UG1Y82AK,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23750E751Y82AF,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB233356PQAC125U,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507SD1Y82AR,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375032B1Y82A1,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502Y01Y82AR,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237505LA1Y82AE,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503W71Y82AP,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503S31Y82A5,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503X11Y82AS,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502Z31Y82AK,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740EHB1Y82AE,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500XC1Y82AJ,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501L51Y82AP,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502431Y82A4,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503FB1Y82AW,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375028C1Y82AH,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502B91Y82AB,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502K91Y82AM,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503XW1Y82AX,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501YU1Y82AY,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740E371Y82AS,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500UX1Y82A8,2022-09-06 08:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503Y51Y82AK,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501W21Y82AW,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375089P1Y82AX,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740E951Y82AA,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23750B191Y82AY,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502HB1Y82AR,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504BN1Y82AW,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501XL1Y82A9,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503K91Y82AL,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23335643AC1254,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501P11Y82AJ,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375021L1Y82AW,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501T71Y82A0,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740ELX1Y82AK,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503TY1Y82A7,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507AF1Y82A3,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375008W1Y82A1,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB233400R7AA125T,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503J91Y82AP,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB2333508DAB125P,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237506PB1Y82A3,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375046R1Y82A8,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500MS1Y82A0,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375041A1Y82A4,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503YV1Y82AV,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237505S11Y82A5,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23326NSKAB1257,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500R11Y82AD,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23270ZXMAC125U,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375040U1Y82AP,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237509441Y82AW,2022-09-06 08:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237509P61Y82A5,2022-09-06 08:01:55,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508CT1Y82AJ,2022-09-06 08:01:55,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504CQ1Y82AR,2022-09-06 08:01:55,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500651Y82AY,2022-09-06 08:01:55,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
