root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,cnc3-qc.Bridge over machining@Split inner side wall,cnc3-qc.Cutter mark@3D profile,cnc3-qc.Cutter mark@Inner surface,cnc3-qc.Cutter mark@MIC hole,cnc3-qc.Dent@3D profile,cnc3-qc.Dent@BC RT surface,cnc3-qc.Dent@Epoxy,cnc3-qc.No thread@M0.8 Screw hole,cnc3-qc.No thread@M1.0 Screw hole,cnc3-qc.Over machining@Volcano chamfer,cnc3-qc.Over polish@Volcano chamfer,cnc3-qc.Scratch@Split outer,cnc3-qc.Shift@MIC Hole,cnc3-qc.Sub-flush@Split outer,cnc3-qc.insight.test_attributes.test_result,cnc3-qc.insight.test_attributes.uut_start,cnc3-qc.insight.test_attributes.uut_stop,cnc3-qc.insight.test_station_attributes.software_name,cnc3-qc.insight.test_station_attributes.software_version,cnc3-qc.insight.test_station_attributes.station_id,cnc3-qc.insight.uut_attributes.build,cnc3-qc.insight.uut_attributes.op_name,cnc3-qc.insight.uut_attributes.shift,cnc3-qc.insight.uut_attributes.station_name,cnc3-qc.insight.uut_attributes.station_unique,cnc3-qc.insight.uut_attributes.station_vendor
wip_id,F9F23620CBW1Y82AL,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236304VF1Y82AN,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CF51Y82AZ,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C8M1Y82A4,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CAC1Y82A7,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CDL1Y82AQ,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CDH1Y82AT,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CDD1Y82AX,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236203R01Y82AH,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C7Q1Y82A4,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C881Y82AH,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C981Y82AE,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CB41Y82AC,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CA61Y82AD,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CBB1Y82A5,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CB91Y82A7,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C7N1Y82A6,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C7W1Y82AY,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235705UM1Y82AH,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CBV1Y82AM,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236100211Y82AM,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CA21Y82AH,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23630DYD1Y82A6,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CFG1Y82AN,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236206471Y82A2,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CCX1Y82AG,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CAB1Y82A8,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23640AXK1Y82A5,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C8A1Y82AF,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CBJ1Y82AY,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CC01Y82AD,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C9Q1Y82AY,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CBN1Y82AU,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CCY1Y82AF,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235509F01Y82A7,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CBK1Y82AX,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236305M41Y82AN,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CF91Y82AV,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CF01Y82A4,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CDA1Y82A0,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235603UH1Y82AQ,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C7Z1Y82AV,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CEW1Y82AB,2022-09-06 08:30:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 08:30:00,2022-09-06 08:30:00,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F234704UF1Y82AT,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620DBH1Y82AY,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235401791Y82AX,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550HNR1Y82AM,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235704DD1Y82A3,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236206NC1Y82AB,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236208PF1Y82A3,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F234604RE1Y82A4,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23540ED81Y82A1,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235503AL1Y82A8,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235606751Y82AU,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236201GR1Y82AM,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236203ZE1Y82AD,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235300201Y82AP,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235700751Y82AZ,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235301XY1Y82A5,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2357010C1Y82AC,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235301791Y82AY,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235604071Y82AF,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550F3C1Y82AR,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2356098K1Y82A8,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236200RM1Y82AZ,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23460A8Q1Y82A5,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235509HC1Y82AP,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23640D1Y1Y82AB,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2355058T1Y82A5,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236306GG1Y82AQ,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236307C91Y82A8,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236206YL1Y82A7,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235700HA1Y82AY,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550BQG1Y82AW,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23570DSD1Y82AP,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23450E961Y82AH,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23570AD31Y82A7,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235700V11Y82A5,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235704J31Y82AY,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235609EE1Y82AV,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235701CX1Y82AR,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235301ZL1Y82AB,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23630CHV1Y82A2,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2357053G1Y82AV,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2362086Q1Y82AB,2022-09-06 09:39:56,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 09:39:56,2022-09-06 09:39:56,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
