root_serial_type,root_serial,local_time,result,defects,configs.Bin,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,fg-bc-le.items.fg_sn,fg-bc-le.items.station_id,fg-bc-le.items.wip_sn
wip_id,F9F23440DVE1Y82AK,2022-09-06 08:00:00,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305LD24DW4Y,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23440DVE1Y82AK
wip_id,F9F23560DUG1Y82AF,2022-09-06 08:00:00,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LC24DW4Z,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23560DUG1Y82AF
wip_id,F9F23550DR81Y82AZ,2022-09-06 08:00:00,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LE24DW4X,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23550DR81Y82AZ
wip_id,F9F23550GQY1Y82A9,2022-09-06 08:00:02,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LF24DW4W,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23550GQY1Y82A9
wip_id,F9F234702KT1Y82AA,2022-09-06 08:00:03,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305LG24DW4V,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F234702KT1Y82AA
wip_id,F9F235301PM1Y82A6,2022-09-06 08:00:10,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LJ24DW4T,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F235301PM1Y82A6
wip_id,F9F235308UB1Y82AU,2022-09-06 08:00:16,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LL24DW4R,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F235308UB1Y82AU
wip_id,F9F234507EX1Y82AJ,2022-09-06 08:00:16,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305LK24DW4S,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F234507EX1Y82AJ
wip_id,F9F2355010V1Y82AX,2022-09-06 08:00:18,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LN24DW4P,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F2355010V1Y82AX
wip_id,F9F23520CSN1Y82AL,2022-09-06 08:00:18,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LM24DW4Q,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23520CSN1Y82AL
wip_id,F9F235308R41Y82AA,2022-09-06 08:00:19,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305LP24DW4N,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F235308R41Y82AA
wip_id,F9F23420GWJ1Y82AB,2022-09-06 08:00:22,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305LQ24DW4M,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23420GWJ1Y82AB
wip_id,F9F23520CPK1Y82AY,2022-09-06 08:00:24,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LS24DW4K,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23520CPK1Y82AY
wip_id,F9F23560A6R1Y82A7,2022-09-06 08:00:24,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LR24DW4L,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23560A6R1Y82A7
wip_id,F9F23540A501Y82A3,2022-09-06 08:00:30,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LT24DW4J,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23540A501Y82A3
wip_id,F9F2343016S1Y82AM,2022-09-06 08:00:35,passed,,BinA,Ramp,Herchang,TI,N199,Baoti,F9W237305LW24DW4F,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F2343016S1Y82AM
wip_id,F9F2355058F1Y82AH,2022-09-06 08:00:36,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LU24DW4H,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F2355058F1Y82AH
wip_id,F9F235303EL1Y82AY,2022-09-06 08:00:37,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LV24DW4G,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235303EL1Y82AY
wip_id,F9F23550FBK1Y82AU,2022-09-06 08:00:38,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LX24DW4E,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23550FBK1Y82AU
wip_id,F9F2355084Z1Y82A8,2022-09-06 08:00:41,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LY24DW4D,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F2355084Z1Y82A8
wip_id,F9F23530DYM1Y82A1,2022-09-06 08:00:43,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305LZ24DW4C,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23530DYM1Y82A1
wip_id,F9F23350GTG1Y82AN,2022-09-06 08:00:45,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305M024DW48,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23350GTG1Y82AN
wip_id,F9F234305BE1Y82AE,2022-09-06 08:00:49,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305M124DW47,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F234305BE1Y82AE
wip_id,F9F2352098Y1Y82AZ,2022-09-06 08:00:51,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305M224DW46,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F2352098Y1Y82AZ
wip_id,F9F234707241Y82AB,2022-09-06 08:00:54,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305M424DW44,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F234707241Y82AB
wip_id,F9F2355032M1Y82AX,2022-09-06 08:00:56,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305M324DW45,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F2355032M1Y82AX
wip_id,F9F235100PA1Y82AL,2022-09-06 08:00:58,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305M524DW43,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235100PA1Y82AL
wip_id,F9F23530G611Y82AU,2022-09-06 08:00:59,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305M624DW42,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23530G611Y82AU
wip_id,F9F23550HEM1Y82AF,2022-09-06 08:01:01,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305M724DW41,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23550HEM1Y82AF
wip_id,F9F2334020F1Y82AH,2022-09-06 08:01:06,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305M924DW4Z,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F2334020F1Y82AH
wip_id,F9F23470A601Y82A0,2022-09-06 08:01:06,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305M824DW40,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23470A601Y82A0
wip_id,F9F234705V11Y82A3,2022-09-06 08:01:10,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MA24DW4Y,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F234705V11Y82A3
wip_id,F9F235308YB1Y82AG,2022-09-06 08:01:12,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MB24DW4X,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235308YB1Y82AG
wip_id,F9F235706CK1Y82AY,2022-09-06 08:01:14,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MC24DW4W,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F235706CK1Y82AY
wip_id,F9F23540DX21Y82AN,2022-09-06 08:01:16,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MD24DW4V,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23540DX21Y82AN
wip_id,F9F235403981Y82AQ,2022-09-06 08:01:19,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305ME24DW4U,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235403981Y82AQ
wip_id,F9F235607YY1Y82AT,2022-09-06 08:01:19,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MF24DW4T,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F235607YY1Y82AT
wip_id,F9F235402U01Y82AA,2022-09-06 08:01:20,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MG24DW4S,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F235402U01Y82AA
wip_id,F9F235100MK1Y82AH,2022-09-06 08:01:27,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MH24DW4R,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235100MK1Y82AH
wip_id,F9F235404T81Y82A3,2022-09-06 08:01:28,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MJ24DW4Q,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235404T81Y82A3
wip_id,F9F234707M31Y82AP,2022-09-06 08:01:30,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305ML24DW4N,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F234707M31Y82AP
wip_id,F9F23520JP41Y82A7,2022-09-06 08:01:31,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MK24DW4P,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23520JP41Y82A7
wip_id,F9F23550FHX1Y82AY,2022-09-06 08:01:36,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MN24DW4L,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23550FHX1Y82AY
wip_id,F9F235407DE1Y82A2,2022-09-06 08:01:36,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MM24DW4M,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F235407DE1Y82A2
wip_id,F9F23520ABX1Y82AQ,2022-09-06 08:01:39,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MP24DW4K,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23520ABX1Y82AQ
wip_id,F9F2355037B1Y82AS,2022-09-06 08:01:40,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MQ24DW4J,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F2355037B1Y82AS
wip_id,F9F23060CTT1Y82AP,2022-09-06 08:01:42,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MR24DW4H,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23060CTT1Y82AP
wip_id,F9F23540B8U1Y82AZ,2022-09-06 08:01:47,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MS24DW4G,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23540B8U1Y82AZ
wip_id,F9F23560CN21Y82AE,2022-09-06 08:01:49,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MU24DW4E,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23560CN21Y82AE
wip_id,F9F23540ACN1Y82AU,2022-09-06 08:01:49,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MT24DW4F,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23540ACN1Y82AU
wip_id,F9F23460E141Y82A8,2022-09-06 08:01:52,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MV24DW4D,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23460E141Y82A8
wip_id,F9F235508Y81Y82AH,2022-09-06 08:01:56,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MW24DW4C,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F235508Y81Y82AH
wip_id,F9F2351024L1Y82AX,2022-09-06 08:02:01,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MX24DW4B,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F2351024L1Y82AX
wip_id,F9F2344026W1Y82AF,2022-09-06 08:02:01,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305MZ24DW49,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F2344026W1Y82AF
wip_id,F9F235508XN1Y82A6,2022-09-06 08:02:01,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305MY24DW4A,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235508XN1Y82A6
wip_id,F9F235205WK1Y82AJ,2022-09-06 08:02:02,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305N024DW45,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F235205WK1Y82AJ
wip_id,F9F235409541Y82A0,2022-09-06 08:02:07,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305N124DW44,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235409541Y82A0
wip_id,F9F2354035E1Y82AW,2022-09-06 08:02:09,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305N224DW43,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F2354035E1Y82AW
wip_id,F9F235401TB1Y82A3,2022-09-06 08:02:11,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305N424DW41,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F235401TB1Y82A3
wip_id,F9F235605NN1Y82A1,2022-09-06 08:02:12,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305N324DW42,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235605NN1Y82A1
wip_id,F9F2355088S1Y82A3,2022-09-06 08:02:17,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305N524DW40,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F2355088S1Y82A3
wip_id,F9F227701B81Y82AC,2022-09-06 08:02:21,passed,,BinA,Ramp,Herchang,TI,N199,Baoti,F9W237305N624DW4Z,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F227701B81Y82AC
wip_id,F9F232604ZF1Y82AK,2022-09-06 08:02:21,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305N824DW4X,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F232604ZF1Y82AK
wip_id,F9F233603SD1Y82A6,2022-09-06 08:02:22,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305N724DW4Y,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F233603SD1Y82A6
wip_id,F9F233600J51Y82A7,2022-09-06 08:02:25,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305N924DW4W,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F233600J51Y82A7
wip_id,F9F23540C4S1Y82AC,2022-09-06 08:02:26,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NA24DW4V,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23540C4S1Y82AC
wip_id,F9F235309KU1Y82A3,2022-09-06 08:02:30,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NB24DW4U,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235309KU1Y82A3
wip_id,F9F23520FFE1Y82AQ,2022-09-06 08:02:32,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NC24DW4T,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23520FFE1Y82AQ
wip_id,F9F2354092J1Y82AV,2022-09-06 08:02:34,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305ND24DW4S,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F2354092J1Y82AV
wip_id,F9F233600T91Y82AA,2022-09-06 08:02:37,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305NE24DW4R,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F233600T91Y82AA
wip_id,F9F234707TX1Y82AB,2022-09-06 08:02:41,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NF24DW4Q,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F234707TX1Y82AB
wip_id,F9F235508FE1Y82AU,2022-09-06 08:02:43,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NH24DW4N,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F235508FE1Y82AU
wip_id,F9F2356039X1Y82AZ,2022-09-06 08:02:43,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NG24DW4P,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F2356039X1Y82AZ
wip_id,F9F235601381Y82A8,2022-09-06 08:02:44,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NJ24DW4M,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235601381Y82A8
wip_id,F9F2354088E1Y82AG,2022-09-06 08:02:48,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NK24DW4L,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F2354088E1Y82AG
wip_id,F9F23470D1B1Y82A1,2022-09-06 08:02:50,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305NL24DW4K,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23470D1B1Y82A1
wip_id,F9F23460HMU1Y82AP,2022-09-06 08:02:52,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305NM24DW4J,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23460HMU1Y82AP
wip_id,F9F23460E0R1Y82AQ,2022-09-06 08:02:56,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NN24DW4H,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23460E0R1Y82AQ
wip_id,F9F235409ZH1Y82A5,2022-09-06 08:02:56,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NP24DW4G,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F235409ZH1Y82A5
wip_id,F9F23330JW91Y82AL,2022-09-06 08:03:02,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305NR24DW4E,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23330JW91Y82AL
wip_id,F9F227300UA1Y82AY,2022-09-06 08:03:02,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NQ24DW4F,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F227300UA1Y82AY
wip_id,F9F235209JV1Y82A6,2022-09-06 08:03:03,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NT24DW4C,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F235209JV1Y82A6
wip_id,F9F2344003R1Y82AX,2022-09-06 08:03:05,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305NS24DW4D,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F2344003R1Y82AX
wip_id,F9F23430AH31Y82A2,2022-09-06 08:03:11,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305NU24DW4B,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23430AH31Y82A2
wip_id,F9F235404SX1Y82AH,2022-09-06 08:03:12,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NV24DW4A,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F235404SX1Y82AH
wip_id,F9F23520GJW1Y82AY,2022-09-06 08:03:13,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NW24DW49,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23520GJW1Y82AY
wip_id,F9F23530BYP1Y82A1,2022-09-06 08:03:17,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NX24DW48,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23530BYP1Y82A1
wip_id,F9F234506DF1Y82A4,2022-09-06 08:03:18,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305NY24DW47,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F234506DF1Y82A4
wip_id,F9F234206QR1Y82AY,2022-09-06 08:03:19,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305NZ24DW46,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F234206QR1Y82AY
wip_id,F9F235406PU1Y82AT,2022-09-06 08:03:22,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305P024DW42,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F235406PU1Y82AT
wip_id,F9F23540AXC1Y82AF,2022-09-06 08:03:22,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305P124DW41,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23540AXC1Y82AF
wip_id,F9F234601B21Y82AT,2022-09-06 08:03:26,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305P224DW40,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F234601B21Y82AT
wip_id,F9F235602921Y82AV,2022-09-06 08:03:32,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305P324DW4Z,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235602921Y82AV
wip_id,F9F23270CGJ1Y82AQ,2022-09-06 08:03:33,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305P424DW4Y,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23270CGJ1Y82AQ
wip_id,F9F23460E1Y1Y82AE,2022-09-06 08:03:37,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305P524DW4X,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23460E1Y1Y82AE
wip_id,F9F2347072R1Y82AQ,2022-09-06 08:03:38,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305P624DW4W,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F2347072R1Y82AQ
wip_id,F9F235300X11Y82A3,2022-09-06 08:03:38,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305P824DW4U,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235300X11Y82A3
wip_id,F9F235306W61Y82AV,2022-09-06 08:03:40,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305P724DW4V,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235306W61Y82AV
wip_id,F9F23530B1N1Y82AT,2022-09-06 08:03:42,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305P924DW4T,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23530B1N1Y82AT
wip_id,F9F234704Z71Y82AL,2022-09-06 08:03:43,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PA24DW4S,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F234704Z71Y82AL
wip_id,F9F234502ZJ1Y82AD,2022-09-06 08:03:46,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PB24DW4R,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F234502ZJ1Y82AD
wip_id,F9F2356022F1Y82A3,2022-09-06 08:03:52,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PC24DW4Q,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F2356022F1Y82A3
wip_id,F9F234703Y91Y82AN,2022-09-06 08:03:54,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PD24DW4P,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F234703Y91Y82AN
wip_id,F9F2357024N1Y82AP,2022-09-06 08:03:56,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PF24DW4M,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F2357024N1Y82AP
wip_id,F9F23550A5M1Y82AF,2022-09-06 08:03:56,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PE24DW4N,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23550A5M1Y82AF
wip_id,F9F23540BQ31Y82AA,2022-09-06 08:04:00,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PH24DW4K,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23540BQ31Y82AA
wip_id,F9F23520C7U1Y82A3,2022-09-06 08:04:01,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PG24DW4L,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23520C7U1Y82A3
wip_id,F9F234509SN1Y82AP,2022-09-06 08:04:03,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PJ24DW4J,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F234509SN1Y82AP
wip_id,F9F234603DK1Y82A2,2022-09-06 08:04:08,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PL24DW4G,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F234603DK1Y82A2
wip_id,F9F2354088B1Y82AK,2022-09-06 08:04:13,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PM24DW4F,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F2354088B1Y82AK
wip_id,F9F2344070A1Y82AE,2022-09-06 08:04:14,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PN24DW4E,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F2344070A1Y82AE
wip_id,F9F230507N81Y82AV,2022-09-06 08:04:14,passed,,BinA,Ramp,Herchang,TI,N199,Baoti,F9W237305PP24DW4D,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F230507N81Y82AV
wip_id,F9F23430A1K1Y82A0,2022-09-06 08:04:15,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PQ24DW4C,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23430A1K1Y82A0
wip_id,F9F23550B7A1Y82AK,2022-09-06 08:04:17,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PR24DW4B,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23550B7A1Y82AK
wip_id,F9F23340DUP1Y82AG,2022-09-06 08:04:24,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PS24DW4A,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23340DUP1Y82AG
wip_id,F9F234609L01Y82AU,2022-09-06 08:04:24,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PT24DW49,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F234609L01Y82AU
wip_id,F9F235506UF1Y82AQ,2022-09-06 08:04:29,passed,,BinA,Ramp,Everwin,TI,N199,KRS,F9W237305PU24DW48,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235506UF1Y82AQ
wip_id,F9F2356021P1Y82AY,2022-09-06 08:04:33,passed,,BinA,Ramp,Everwin,TI,N199,Baoti,F9W237305PX24DW45,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F2356021P1Y82AY
