root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,polish-qc.Bubble@Epoxy,polish-qc.Cutter mark@Volcano,polish-qc.Dent@3D profile,polish-qc.Dent@Epoxy,polish-qc.FAI130 OOS Large@Crown hole width,polish-qc.FAI131 OOS Large@Crown hole length,polish-qc.FAI90 OOS Large@SPK inner hole length,polish-qc.Jagged Edge@Split outer,polish-qc.Metal Poor Machining@Split outer,polish-qc.Metal exposed@Epoxy,polish-qc.Over machining@3D profile,polish-qc.Over polish@Volcano chamfer,polish-qc.Press mark@Epoxy,polish-qc.Scratch@Split outer,polish-qc.Sub-flush@Split outer,polish-qc.insight.test_attributes.test_result,polish-qc.insight.test_attributes.uut_start,polish-qc.insight.test_attributes.uut_stop,polish-qc.insight.test_station_attributes.software_name,polish-qc.insight.test_station_attributes.software_version,polish-qc.insight.test_station_attributes.station_id,polish-qc.insight.uut_attributes.build,polish-qc.insight.uut_attributes.op_name,polish-qc.insight.uut_attributes.shift,polish-qc.insight.uut_attributes.station_name,polish-qc.insight.uut_attributes.station_unique,polish-qc.insight.uut_attributes.station_vendor
wip_id,F9F236402K01Y82A0,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235702Y11Y82AU,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235705741Y82AV,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23640CRS1Y82AE,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23630AKK1Y82A8,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235701W31Y82AZ,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235307T11Y82A8,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23620DQY1Y82AC,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23620B031Y82AD,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235209U21Y82A3,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23520GVP1Y82A6,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2365044D1Y82AV,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236304CL1Y82A0,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236500V71Y82AY,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236603VJ1Y82AH,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23650B6A1Y82AK,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236405TQ1Y82AH,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236407PV1Y82AN,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235607711Y82AX,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236305QG1Y82A1,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23620EWY1Y82AT,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2362040M1Y82A2,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236206LF1Y82AE,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23550G1F1Y82AT,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23540DVP1Y82A7,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236602CQ1Y82AV,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23620BVM1Y82AA,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236306NH1Y82A5,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236503AZ1Y82AS,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23640A711Y82AT,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235509HH1Y82AJ,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23550HAC1Y82A2,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23570BU31Y82AV,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23570ATC1Y82AQ,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23450G271Y82A1,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2366068W1Y82AX,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235706VT1Y82A7,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23570CMG1Y82A2,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23630A7A1Y82AK,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2357098E1Y82AC,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236500RY1Y82AK,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23650DM81Y82A8,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236304B81Y82AF,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F233600ZT1Y82A8,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236309741Y82AS,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236309AT1Y82AU,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236508S51Y82A1,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236302F31Y82AA,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2356037Q1Y82AC,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23650BQ11Y82A8,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236605N71Y82AD,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236500K51Y82AW,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236604UQ1Y82AD,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236302L21Y82AW,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235608DQ1Y82AP,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23630C3F1Y82AQ,2022/9/6 09:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 09:57,2022/9/6 09:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236309TR1Y82AD,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2364075S1Y82AB,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2363092P1Y82AN,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236501M61Y82AN,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236602271Y82A8,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236408LM1Y82A4,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23460HC41Y82A6,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236605381Y82A1,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2364053D1Y82AY,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236602TE1Y82AU,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23650CYC1Y82A6,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23630D6Y1Y82AX,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236403XJ1Y82AD,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2364087M1Y82A9,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236304L91Y82AM,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235600VJ1Y82AP,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23570AVV1Y82A1,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236407SG1Y82AS,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236102L41Y82AW,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23620C5Z1Y82A1,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F2364025A1Y82AY,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236508SG1Y82AQ,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236205RC1Y82A3,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23620ELW1Y82AR,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236300CG1Y82A8,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F23630AE41Y82A4,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236304LA1Y82AL,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F235500AW1Y82A1,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236604JR1Y82A8,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236301VX1Y82A9,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236501HN1Y82AJ,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
wip_id,F9F236508Q01Y82AC,2022/9/6 10:51,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,,pass,2022/9/6 10:51,2022/9/6 10:51,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_POLISH,Ramp,operator,D,,1,LF
